tweet_id,date,zip_code,borough,sentiment,topic,is_food_desert_zip,mentions_mamdani,likes,retweets
24016,2025-10-26,10452,Bronx,negative,food_deserts,False,False,12,4
24017,2025-10-26,11435,Queens,positive,affordability,False,False,18,1
24018,2025-10-26,11434,Queens,positive,affordability,False,True,21,4
24019,2025-10-26,10009,Manhattan,neutral,city_groceries,False,False,20,5
24020,2025-10-26,10304,Staten Island,positive,food_deserts,False,True,24,6
24021,2025-10-26,11222,Brooklyn,neutral,city_groceries,False,False,12,7
24022,2025-10-26,11216,Brooklyn,positive,food_deserts,False,True,15,2
24023,2025-10-26,11372,Queens,positive,food_deserts,False,True,19,6
24024,2025-10-26,10027,Manhattan,positive,affordability,False,True,17,8
24025,2025-10-26,11361,Queens,negative,affordability,False,True,21,6
24026,2025-10-26,10459,Bronx,negative,food_deserts,False,True,22,10
24027,2025-10-26,10307,Staten Island,negative,city_groceries,False,False,16,8
24028,2025-10-26,11374,Queens,neutral,food_deserts,False,True,21,5
24029,2025-10-26,11419,Queens,positive,affordability,False,False,16,6
24030,2025-10-26,10285,Manhattan,neutral,affordability,True,True,15,7
24031,2025-10-26,11428,Queens,neutral,city_groceries,False,True,21,7
24032,2025-10-26,10036,Manhattan,neutral,affordability,False,True,26,7
24033,2025-10-26,10455,Bronx,positive,economics,False,False,26,1
24034,2025-10-26,10285,Manhattan,positive,city_groceries,True,True,19,7
24035,2025-10-26,11365,Queens,neutral,food_deserts,False,True,22,2
24036,2025-10-26,11239,Brooklyn,positive,food_deserts,False,True,19,6
24037,2025-10-26,10279,Manhattan,negative,city_groceries,False,False,29,3
24038,2025-10-26,11379,Queens,positive,affordability,False,True,23,8
24039,2025-10-26,11215,Brooklyn,neutral,city_groceries,False,False,21,5
24040,2025-10-26,10469,Bronx,negative,affordability,False,False,24,4
24041,2025-10-26,11225,Brooklyn,neutral,economics,False,True,18,5
24042,2025-10-26,11417,Queens,positive,food_deserts,False,True,19,6
24043,2025-10-26,10452,Bronx,negative,food_deserts,False,True,24,5
24044,2025-10-26,10459,Bronx,positive,other,False,True,21,8
24045,2025-10-26,10457,Bronx,neutral,city_groceries,False,False,20,4
24046,2025-10-26,11417,Queens,positive,affordability,False,True,20,4
24047,2025-10-26,10005,Manhattan,neutral,city_groceries,False,True,19,5
24048,2025-10-26,10120,Manhattan,positive,food_deserts,True,False,19,6
24049,2025-10-26,10462,Bronx,neutral,food_deserts,False,True,27,9
24050,2025-10-26,11361,Queens,negative,food_deserts,False,True,30,6
24051,2025-10-26,10118,Manhattan,neutral,economics,True,True,18,9
24052,2025-10-26,11354,Queens,neutral,economics,False,True,19,6
24053,2025-10-26,11362,Queens,neutral,other,False,False,19,6
24054,2025-10-26,11004,Queens,negative,city_groceries,False,True,12,5
24055,2025-10-26,10027,Manhattan,neutral,city_groceries,False,True,23,7
24056,2025-10-26,11692,Queens,neutral,affordability,False,True,24,6
24057,2025-10-26,11356,Queens,negative,affordability,False,True,29,3
24058,2025-10-26,10454,Bronx,positive,affordability,False,False,17,6
24059,2025-10-26,11231,Brooklyn,neutral,affordability,False,False,23,4
24060,2025-10-26,10041,Manhattan,positive,food_deserts,True,False,28,4
24061,2025-10-26,11232,Brooklyn,neutral,city_groceries,False,False,18,7
24062,2025-10-26,11212,Brooklyn,neutral,food_deserts,False,True,15,4
24063,2025-10-26,10465,Bronx,neutral,city_groceries,False,True,21,3
24064,2025-10-26,11201,Brooklyn,neutral,food_deserts,False,False,24,5
24065,2025-10-26,10021,Manhattan,positive,city_groceries,False,True,18,6
24066,2025-10-26,11237,Brooklyn,positive,affordability,False,True,27,6
24067,2025-10-26,10038,Manhattan,negative,city_groceries,False,False,19,6
24068,2025-10-26,11222,Brooklyn,positive,food_deserts,False,False,14,3
24069,2025-10-26,11105,Queens,positive,economics,False,True,17,5
24070,2025-10-26,10285,Manhattan,positive,city_groceries,True,True,21,5
24071,2025-10-26,10280,Manhattan,neutral,economics,False,True,23,5
24072,2025-10-26,11418,Queens,positive,affordability,False,False,16,4
24073,2025-10-26,11377,Queens,positive,city_groceries,False,True,18,4
24074,2025-10-26,11417,Queens,neutral,affordability,False,True,15,6
24075,2025-10-26,11374,Queens,positive,affordability,False,True,18,6
24076,2025-10-26,10019,Manhattan,positive,affordability,False,False,26,11
24077,2025-10-26,10308,Staten Island,negative,food_deserts,False,False,26,8
24078,2025-10-26,10037,Manhattan,positive,food_deserts,False,False,14,6
24079,2025-10-26,11374,Queens,neutral,affordability,False,True,18,4
24080,2025-10-26,10018,Manhattan,positive,affordability,False,False,25,7
24081,2025-10-26,10118,Manhattan,positive,city_groceries,True,False,29,3
24082,2025-10-26,10044,Manhattan,positive,food_deserts,False,True,28,5
24083,2025-10-26,10455,Bronx,positive,city_groceries,False,True,17,4
24084,2025-10-26,11414,Queens,positive,city_groceries,False,False,12,0
24085,2025-10-26,10037,Manhattan,positive,food_deserts,False,True,21,7
24086,2025-10-26,10010,Manhattan,positive,affordability,False,False,22,2
24087,2025-10-26,11423,Queens,neutral,city_groceries,False,True,23,1
24088,2025-10-26,10464,Bronx,neutral,affordability,False,True,18,5
24089,2025-10-26,11229,Brooklyn,positive,affordability,False,True,17,6
24090,2025-10-26,10457,Bronx,positive,food_deserts,False,True,21,4
24091,2025-10-26,11356,Queens,negative,affordability,False,True,25,8
24092,2025-10-26,11236,Brooklyn,positive,city_groceries,False,True,25,3
24093,2025-10-27,10009,Manhattan,negative,city_groceries,False,True,14,2
24094,2025-10-27,10036,Manhattan,neutral,food_deserts,False,True,14,5
24095,2025-10-27,10003,Manhattan,negative,food_deserts,False,False,19,7
24096,2025-10-27,11360,Queens,positive,economics,False,False,24,4
24097,2025-10-27,10001,Manhattan,negative,food_deserts,False,False,24,4
24098,2025-10-27,10027,Manhattan,positive,other,False,True,40,4
24099,2025-10-27,11423,Queens,positive,city_groceries,False,False,20,3
24100,2025-10-27,10463,Bronx,positive,city_groceries,False,True,19,8
24101,2025-10-27,11233,Brooklyn,neutral,economics,False,True,19,1
24102,2025-10-27,11005,Queens,positive,food_deserts,False,True,16,6
24103,2025-10-27,10009,Manhattan,neutral,affordability,False,False,27,6
24104,2025-10-27,11357,Queens,neutral,city_groceries,False,True,28,4
24105,2025-10-27,10309,Staten Island,neutral,food_deserts,False,False,17,7
24106,2025-10-27,10016,Manhattan,neutral,city_groceries,False,True,19,6
24107,2025-10-27,11435,Queens,neutral,city_groceries,False,False,17,4
24108,2025-10-27,10123,Manhattan,positive,city_groceries,True,True,12,5
24109,2025-10-27,11368,Queens,neutral,city_groceries,False,False,20,4
24110,2025-10-27,10028,Manhattan,positive,city_groceries,False,True,17,5
24111,2025-10-27,11103,Queens,positive,affordability,False,True,30,6
24112,2025-10-27,11366,Queens,negative,economics,False,True,26,6
24113,2025-10-27,11357,Queens,negative,city_groceries,False,True,18,4
24114,2025-10-27,10030,Manhattan,negative,city_groceries,False,True,21,6
24115,2025-10-27,11370,Queens,positive,food_deserts,False,True,24,7
24116,2025-10-27,11356,Queens,neutral,city_groceries,False,True,14,6
24117,2025-10-27,11413,Queens,negative,affordability,False,True,18,8
24118,2025-10-27,11414,Queens,negative,city_groceries,False,True,19,2
24119,2025-10-27,10470,Bronx,negative,affordability,False,True,14,8
24120,2025-10-27,11102,Queens,positive,affordability,False,True,23,7
24121,2025-10-27,10282,Manhattan,neutral,city_groceries,False,True,24,2
24122,2025-10-27,10467,Bronx,positive,city_groceries,False,True,20,5
24123,2025-10-27,11358,Queens,neutral,other,False,True,21,3
24124,2025-10-27,10024,Manhattan,neutral,food_deserts,False,True,15,7
24125,2025-10-27,10452,Bronx,positive,city_groceries,False,False,23,5
24126,2025-10-27,10010,Manhattan,positive,city_groceries,False,True,21,5
24127,2025-10-27,10027,Manhattan,neutral,economics,False,True,18,11
24128,2025-10-27,10032,Manhattan,neutral,city_groceries,False,True,22,3
24129,2025-10-27,11362,Queens,negative,economics,False,True,24,4
24130,2025-10-27,10312,Staten Island,negative,city_groceries,False,False,28,6
24131,2025-10-27,10308,Staten Island,positive,food_deserts,False,True,29,4
24132,2025-10-27,11433,Queens,positive,affordability,False,True,21,5
24133,2025-10-27,10454,Bronx,neutral,other,False,False,17,1
24134,2025-10-27,11104,Queens,neutral,city_groceries,False,False,12,3
24135,2025-10-27,11221,Brooklyn,neutral,food_deserts,False,False,27,2
24136,2025-10-27,11415,Queens,neutral,affordability,False,True,19,5
24137,2025-10-27,10469,Bronx,negative,economics,False,True,15,5
24138,2025-10-27,11105,Queens,positive,food_deserts,False,True,23,6
24139,2025-10-27,11206,Brooklyn,neutral,city_groceries,False,False,17,7
24140,2025-10-27,11234,Brooklyn,neutral,city_groceries,False,True,30,4
24141,2025-10-27,10120,Manhattan,positive,economics,True,True,35,4
24142,2025-10-27,10282,Manhattan,neutral,economics,False,True,24,2
24143,2025-10-27,10029,Manhattan,positive,affordability,False,True,25,5
24144,2025-10-27,11102,Queens,neutral,affordability,False,False,21,5
24145,2025-10-27,10474,Bronx,neutral,city_groceries,False,False,15,5
24146,2025-10-27,11207,Brooklyn,neutral,economics,False,True,24,8
24147,2025-10-27,11103,Queens,neutral,affordability,False,False,19,5
24148,2025-10-27,10030,Manhattan,positive,food_deserts,False,True,12,5
24149,2025-10-27,10471,Bronx,positive,affordability,False,False,22,3
24150,2025-10-27,11221,Brooklyn,negative,city_groceries,False,False,13,9
24151,2025-10-27,11232,Brooklyn,positive,food_deserts,False,True,21,4
24152,2025-10-27,11005,Queens,positive,city_groceries,False,True,23,3
24153,2025-10-27,11214,Brooklyn,positive,economics,False,True,23,10
24154,2025-10-27,10304,Staten Island,negative,city_groceries,False,True,20,4
24155,2025-10-27,10452,Bronx,neutral,food_deserts,False,True,20,4
24156,2025-10-27,11413,Queens,neutral,food_deserts,False,False,20,2
24157,2025-10-27,10469,Bronx,neutral,city_groceries,False,True,18,1
24158,2025-10-27,11215,Brooklyn,positive,food_deserts,False,True,21,10
24159,2025-10-27,11385,Queens,positive,food_deserts,False,True,19,8
24160,2025-10-27,11365,Queens,neutral,city_groceries,False,False,23,2
24161,2025-10-27,10280,Manhattan,neutral,food_deserts,False,True,19,3
24162,2025-10-27,10309,Staten Island,positive,economics,False,True,27,5
24163,2025-10-27,10112,Manhattan,neutral,food_deserts,False,True,10,4
24164,2025-10-27,10451,Bronx,neutral,city_groceries,False,True,20,6
24165,2025-10-27,10459,Bronx,neutral,city_groceries,False,True,19,7
24166,2025-10-27,10280,Manhattan,negative,city_groceries,False,True,15,5
24167,2025-10-27,10465,Bronx,negative,food_deserts,False,True,9,9
24168,2025-10-27,11433,Queens,positive,city_groceries,False,False,15,5
24169,2025-10-27,10463,Bronx,positive,economics,False,True,17,6
24170,2025-10-27,10003,Manhattan,negative,city_groceries,False,True,19,3
24171,2025-10-27,11411,Queens,neutral,city_groceries,False,True,14,6
24172,2025-10-27,10458,Bronx,neutral,affordability,False,True,24,6
24173,2025-10-27,11435,Queens,positive,city_groceries,False,True,27,3
24174,2025-10-27,11201,Brooklyn,negative,economics,False,True,16,2
24175,2025-10-27,10118,Manhattan,positive,city_groceries,True,False,19,4
24176,2025-10-27,10280,Manhattan,negative,affordability,False,True,15,8
24177,2025-10-27,10301,Staten Island,positive,city_groceries,False,False,17,2
24178,2025-10-27,11225,Brooklyn,positive,economics,False,True,23,1
24179,2025-10-27,11358,Queens,negative,food_deserts,False,True,16,6
24180,2025-10-27,11694,Queens,neutral,food_deserts,False,True,24,2
24181,2025-10-27,11377,Queens,neutral,city_groceries,False,True,19,3
24182,2025-10-27,10453,Bronx,positive,food_deserts,False,True,18,5
24183,2025-10-27,11413,Queens,negative,affordability,False,False,26,8
24184,2025-10-27,10467,Bronx,negative,affordability,False,True,17,7
24185,2025-10-27,11413,Queens,neutral,affordability,False,True,17,4
24186,2025-10-27,11004,Queens,negative,city_groceries,False,True,13,3
24187,2025-10-27,10038,Manhattan,positive,economics,False,True,13,4
24188,2025-10-27,10469,Bronx,positive,affordability,False,True,18,6
24189,2025-10-27,11221,Brooklyn,positive,economics,False,False,17,3
24190,2025-10-27,11433,Queens,neutral,economics,False,False,14,3
24191,2025-10-27,10307,Staten Island,negative,affordability,False,False,24,6
24192,2025-10-27,11238,Brooklyn,positive,city_groceries,False,True,15,8
24193,2025-10-27,10452,Bronx,neutral,affordability,False,True,16,8
24194,2025-10-27,11691,Queens,negative,city_groceries,False,True,19,4
24195,2025-10-27,11213,Brooklyn,positive,city_groceries,False,True,20,2
24196,2025-10-27,11367,Queens,negative,city_groceries,False,True,18,4
24197,2025-10-27,10473,Bronx,neutral,food_deserts,False,True,22,7
24198,2025-10-27,10014,Manhattan,positive,city_groceries,False,False,16,5
24199,2025-10-27,11204,Brooklyn,positive,city_groceries,False,True,21,3
24200,2025-10-27,11368,Queens,positive,affordability,False,False,20,1
24201,2025-10-27,10017,Manhattan,neutral,city_groceries,False,True,22,7
24202,2025-10-27,10011,Manhattan,positive,economics,False,True,18,4
24203,2025-10-27,10028,Manhattan,neutral,food_deserts,False,True,14,5
24204,2025-10-27,10027,Manhattan,negative,food_deserts,False,False,21,8
24205,2025-10-27,10452,Bronx,positive,affordability,False,True,15,1
24206,2025-10-27,11364,Queens,positive,city_groceries,False,True,19,5
24207,2025-10-27,10452,Bronx,positive,food_deserts,False,True,22,8
24208,2025-10-27,11362,Queens,positive,affordability,False,True,21,4
24209,2025-10-27,11362,Queens,positive,city_groceries,False,True,23,9
24210,2025-10-27,11697,Queens,negative,food_deserts,False,False,24,3
24211,2025-10-27,11412,Queens,positive,city_groceries,False,True,17,4
24212,2025-10-27,10475,Bronx,negative,economics,False,True,26,5
24213,2025-10-27,10021,Manhattan,neutral,city_groceries,False,False,19,7
24214,2025-10-27,11203,Brooklyn,positive,food_deserts,False,True,17,3
24215,2025-10-27,10314,Staten Island,positive,affordability,False,True,25,3
24216,2025-10-27,10016,Manhattan,positive,city_groceries,False,True,29,2
24217,2025-10-27,11423,Queens,neutral,food_deserts,False,True,20,6
24218,2025-10-27,10281,Manhattan,positive,economics,True,True,20,5
24219,2025-10-27,10002,Manhattan,positive,food_deserts,False,True,23,5
24220,2025-10-27,10128,Manhattan,negative,food_deserts,False,False,15,3
24221,2025-10-27,10011,Manhattan,positive,food_deserts,False,False,20,8
24222,2025-10-27,10016,Manhattan,positive,city_groceries,False,False,19,3
24223,2025-10-27,10453,Bronx,positive,food_deserts,False,True,15,4
24224,2025-10-27,10011,Manhattan,neutral,city_groceries,False,True,15,7
24225,2025-10-27,10010,Manhattan,neutral,other,False,True,17,5
24226,2025-10-27,10469,Bronx,neutral,food_deserts,False,True,18,4
24227,2025-10-27,10452,Bronx,neutral,city_groceries,False,True,26,3
24228,2025-10-27,11421,Queens,neutral,food_deserts,False,True,20,4
24229,2025-10-27,11223,Brooklyn,negative,city_groceries,False,True,26,4
24230,2025-10-27,10020,Manhattan,negative,city_groceries,False,False,13,5
24231,2025-10-27,10022,Manhattan,negative,economics,False,True,18,4
24232,2025-10-27,10065,Manhattan,positive,city_groceries,False,True,21,4
24233,2025-10-27,10281,Manhattan,positive,city_groceries,True,True,18,2
24234,2025-10-27,10024,Manhattan,positive,city_groceries,False,False,22,10
24235,2025-10-27,10285,Manhattan,neutral,city_groceries,True,False,19,11
24236,2025-10-28,11104,Queens,positive,economics,False,True,18,6
24237,2025-10-28,11225,Brooklyn,positive,other,False,True,16,3
24238,2025-10-28,10018,Manhattan,positive,economics,False,True,19,7
24239,2025-10-28,11428,Queens,neutral,city_groceries,False,True,17,5
24240,2025-10-28,10017,Manhattan,positive,city_groceries,False,False,17,2
24241,2025-10-28,10452,Bronx,negative,economics,False,False,15,4
24242,2025-10-28,10475,Bronx,positive,city_groceries,False,True,24,3
24243,2025-10-28,11366,Queens,positive,city_groceries,False,True,17,5
24244,2025-10-28,11106,Queens,negative,food_deserts,False,True,21,6
24245,2025-10-28,11429,Queens,neutral,economics,False,True,16,5
24246,2025-10-28,10009,Manhattan,neutral,affordability,False,False,24,6
24247,2025-10-28,10118,Manhattan,positive,city_groceries,True,False,17,2
24248,2025-10-28,10460,Bronx,neutral,food_deserts,False,True,20,7
24249,2025-10-28,10022,Manhattan,neutral,city_groceries,False,True,12,4
24250,2025-10-28,10075,Manhattan,neutral,city_groceries,False,True,26,2
24251,2025-10-28,10001,Manhattan,negative,other,False,True,19,4
24252,2025-10-28,11428,Queens,positive,economics,False,False,20,6
24253,2025-10-28,10460,Bronx,negative,food_deserts,False,True,17,1
24254,2025-10-28,11415,Queens,neutral,food_deserts,False,True,17,3
24255,2025-10-28,10302,Staten Island,neutral,city_groceries,False,True,24,7
24256,2025-10-28,10030,Manhattan,neutral,city_groceries,False,True,20,5
24257,2025-10-28,11230,Brooklyn,positive,other,False,False,22,5
24258,2025-10-28,10019,Manhattan,positive,food_deserts,False,True,23,6
24259,2025-10-28,10462,Bronx,positive,affordability,False,False,22,3
24260,2025-10-28,10468,Bronx,negative,affordability,False,False,23,4
24261,2025-10-28,11218,Brooklyn,neutral,city_groceries,False,False,16,2
24262,2025-10-28,10026,Manhattan,negative,affordability,False,True,12,6
24263,2025-10-28,10468,Bronx,positive,affordability,False,False,20,5
24264,2025-10-28,11433,Queens,positive,city_groceries,False,True,25,6
24265,2025-10-28,10037,Manhattan,positive,food_deserts,False,False,21,4
24266,2025-10-28,10034,Manhattan,neutral,city_groceries,False,True,23,1
24267,2025-10-28,11411,Queens,positive,city_groceries,False,False,19,11
24268,2025-10-28,11428,Queens,positive,food_deserts,False,True,24,0
24269,2025-10-28,11363,Queens,negative,city_groceries,False,True,21,4
24270,2025-10-28,10010,Manhattan,positive,economics,False,True,22,3
24271,2025-10-28,11365,Queens,positive,city_groceries,False,True,16,3
24272,2025-10-28,10009,Manhattan,positive,food_deserts,False,True,19,4
24273,2025-10-28,11429,Queens,positive,city_groceries,False,False,13,5
24274,2025-10-28,10453,Bronx,neutral,affordability,False,True,20,7
24275,2025-10-28,10069,Manhattan,neutral,economics,False,True,25,6
24276,2025-10-28,10025,Manhattan,negative,affordability,False,True,29,2
24277,2025-10-28,10128,Manhattan,neutral,other,False,False,24,5
24278,2025-10-28,11426,Queens,neutral,food_deserts,False,False,17,6
24279,2025-10-28,11429,Queens,neutral,food_deserts,False,True,15,5
24280,2025-10-28,11423,Queens,negative,food_deserts,False,True,25,3
24281,2025-10-28,10019,Manhattan,positive,food_deserts,False,True,22,3
24282,2025-10-28,10028,Manhattan,positive,food_deserts,False,True,19,4
24283,2025-10-28,10456,Bronx,positive,city_groceries,False,False,20,8
24284,2025-10-28,11385,Queens,positive,food_deserts,False,True,27,6
24285,2025-10-28,11221,Brooklyn,positive,affordability,False,True,19,6
24286,2025-10-28,10018,Manhattan,neutral,city_groceries,False,True,18,5
24287,2025-10-28,11212,Brooklyn,neutral,city_groceries,False,True,22,8
24288,2025-10-28,10004,Manhattan,positive,city_groceries,False,True,20,7
24289,2025-10-28,11412,Queens,negative,other,False,True,18,6
24290,2025-10-28,11203,Brooklyn,neutral,affordability,False,True,13,4
24291,2025-10-28,10280,Manhattan,neutral,affordability,False,False,15,5
24292,2025-10-28,11412,Queens,positive,food_deserts,False,True,22,6
24293,2025-10-28,10466,Bronx,positive,other,False,True,16,5
24294,2025-10-28,11236,Brooklyn,positive,economics,False,False,21,5
24295,2025-10-28,10452,Bronx,positive,city_groceries,False,True,14,7
24296,2025-10-28,11225,Brooklyn,negative,city_groceries,False,True,24,9
24297,2025-10-28,11417,Queens,negative,city_groceries,False,True,23,4
24298,2025-10-28,11426,Queens,negative,affordability,False,False,20,5
24299,2025-10-28,11427,Queens,positive,city_groceries,False,True,25,3
24300,2025-10-28,11363,Queens,neutral,food_deserts,False,True,14,6
24301,2025-10-28,11435,Queens,positive,affordability,False,True,27,5
24302,2025-10-28,11367,Queens,neutral,economics,False,False,31,0
24303,2025-10-28,11374,Queens,positive,economics,False,True,30,5
24304,2025-10-28,10467,Bronx,neutral,economics,False,True,22,1
24305,2025-10-28,10037,Manhattan,neutral,food_deserts,False,True,21,5
24306,2025-10-28,11203,Brooklyn,neutral,other,False,True,19,7
24307,2025-10-28,11236,Brooklyn,positive,affordability,False,False,20,3
24308,2025-10-28,10013,Manhattan,negative,city_groceries,False,True,26,4
24309,2025-10-28,10279,Manhattan,negative,affordability,False,True,23,4
24310,2025-10-28,11691,Queens,neutral,economics,False,False,20,4
24311,2025-10-28,10470,Bronx,neutral,affordability,False,True,22,4
24312,2025-10-28,11214,Brooklyn,positive,affordability,False,True,23,5
24313,2025-10-28,10285,Manhattan,positive,affordability,True,True,23,5
24314,2025-10-28,11215,Brooklyn,negative,food_deserts,False,True,17,7
24315,2025-10-28,11412,Queens,negative,food_deserts,False,False,22,4
24316,2025-10-28,11366,Queens,positive,affordability,False,True,24,6
24317,2025-10-28,11215,Brooklyn,negative,economics,False,True,26,3
24318,2025-10-28,10452,Bronx,positive,economics,False,False,18,10
24319,2025-10-28,11201,Brooklyn,neutral,other,False,True,25,2
24320,2025-10-28,11103,Queens,negative,affordability,False,True,23,2
24321,2025-10-28,10460,Bronx,neutral,food_deserts,False,True,15,6
24322,2025-10-28,11228,Brooklyn,neutral,other,False,False,18,3
24323,2025-10-28,10460,Bronx,neutral,economics,False,False,28,6
24324,2025-10-28,10466,Bronx,positive,affordability,False,True,16,7
24325,2025-10-28,10456,Bronx,neutral,affordability,False,True,19,3
24326,2025-10-28,10453,Bronx,neutral,food_deserts,False,True,17,7
24327,2025-10-28,10119,Manhattan,positive,economics,False,True,23,6
24328,2025-10-28,11364,Queens,positive,food_deserts,False,False,17,6
24329,2025-10-28,11205,Brooklyn,negative,food_deserts,False,False,15,6
24330,2025-10-28,11231,Brooklyn,neutral,city_groceries,False,True,22,7
24331,2025-10-28,10279,Manhattan,positive,economics,False,False,9,6
24332,2025-10-28,10474,Bronx,positive,city_groceries,False,True,23,6
24333,2025-10-28,11222,Brooklyn,neutral,food_deserts,False,False,15,0
24334,2025-10-28,10465,Bronx,negative,affordability,False,True,20,5
24335,2025-10-28,11691,Queens,positive,economics,False,True,22,11
24336,2025-10-28,11377,Queens,neutral,city_groceries,False,True,27,4
24337,2025-10-28,10471,Bronx,positive,city_groceries,False,True,18,8
24338,2025-10-28,11369,Queens,positive,food_deserts,False,True,16,9
24339,2025-10-28,10031,Manhattan,positive,affordability,False,False,17,4
24340,2025-10-28,10301,Staten Island,neutral,food_deserts,False,True,11,2
24341,2025-10-28,10026,Manhattan,positive,city_groceries,False,True,26,3
24342,2025-10-28,10474,Bronx,neutral,city_groceries,False,True,26,2
24343,2025-10-28,11102,Queens,positive,city_groceries,False,True,20,6
24344,2025-10-28,10312,Staten Island,neutral,city_groceries,False,True,17,5
24345,2025-10-28,11697,Queens,positive,affordability,False,True,25,6
24346,2025-10-28,10013,Manhattan,positive,city_groceries,False,True,20,5
24347,2025-10-28,10030,Manhattan,neutral,food_deserts,False,True,21,7
24348,2025-10-28,11004,Queens,neutral,economics,False,False,13,7
24349,2025-10-28,11422,Queens,neutral,affordability,False,True,21,6
24350,2025-10-28,10022,Manhattan,neutral,food_deserts,False,False,18,5
24351,2025-10-28,11429,Queens,positive,economics,False,True,14,8
24352,2025-10-28,11426,Queens,neutral,affordability,False,True,24,3
24353,2025-10-28,11360,Queens,positive,city_groceries,False,True,24,5
24354,2025-10-28,10040,Manhattan,negative,food_deserts,False,True,26,2
24355,2025-10-28,10461,Bronx,positive,city_groceries,False,True,16,5
24356,2025-10-28,10044,Manhattan,neutral,food_deserts,False,True,22,9
24357,2025-10-28,10065,Manhattan,neutral,city_groceries,False,True,26,5
24358,2025-10-28,11379,Queens,positive,affordability,False,True,20,4
24359,2025-10-28,11365,Queens,positive,economics,False,True,25,2
24360,2025-10-28,11362,Queens,positive,city_groceries,False,False,28,1
24361,2025-10-28,11239,Brooklyn,neutral,other,False,True,20,8
24362,2025-10-28,11103,Queens,neutral,economics,False,True,25,5
24363,2025-10-28,11355,Queens,positive,city_groceries,False,True,25,3
24364,2025-10-28,10285,Manhattan,neutral,food_deserts,True,True,16,4
24365,2025-10-28,10025,Manhattan,positive,city_groceries,False,True,26,6
24366,2025-10-28,11205,Brooklyn,neutral,other,False,True,15,4
24367,2025-10-28,10460,Bronx,neutral,city_groceries,False,True,21,4
24368,2025-10-28,10308,Staten Island,negative,city_groceries,False,False,22,3
24369,2025-10-28,10457,Bronx,positive,affordability,False,False,18,4
24370,2025-10-28,10309,Staten Island,neutral,city_groceries,False,False,17,4
24371,2025-10-28,11221,Brooklyn,positive,other,False,False,18,7
24372,2025-10-28,10031,Manhattan,neutral,city_groceries,False,True,18,6
24373,2025-10-28,10019,Manhattan,positive,city_groceries,False,True,23,7
24374,2025-10-28,11229,Brooklyn,positive,economics,False,False,13,5
24375,2025-10-28,10031,Manhattan,positive,city_groceries,False,True,24,5
24376,2025-10-28,10031,Manhattan,positive,affordability,False,True,21,3
24377,2025-10-28,10001,Manhattan,positive,economics,False,True,14,6
24378,2025-10-28,11368,Queens,neutral,affordability,False,True,28,2
24379,2025-10-28,11224,Brooklyn,neutral,economics,False,True,14,6
24380,2025-10-29,11238,Brooklyn,negative,affordability,False,True,26,4
24381,2025-10-29,10464,Bronx,positive,economics,False,True,15,4
24382,2025-10-29,10037,Manhattan,positive,city_groceries,False,True,22,3
24383,2025-10-29,10041,Manhattan,positive,economics,True,True,21,3
24384,2025-10-29,10463,Bronx,neutral,other,False,True,21,7
24385,2025-10-29,10009,Manhattan,positive,affordability,False,True,16,4
24386,2025-10-29,11367,Queens,positive,economics,False,False,27,3
24387,2025-10-29,11417,Queens,positive,city_groceries,False,False,14,3
24388,2025-10-29,11102,Queens,positive,affordability,False,True,18,10
24389,2025-10-29,11223,Brooklyn,neutral,food_deserts,False,False,21,2
24390,2025-10-29,10012,Manhattan,positive,economics,False,True,25,6
24391,2025-10-29,10021,Manhattan,positive,city_groceries,False,True,20,4
24392,2025-10-29,10044,Manhattan,neutral,affordability,False,True,15,8
24393,2025-10-29,10002,Manhattan,neutral,food_deserts,False,True,19,4
24394,2025-10-29,11228,Brooklyn,positive,economics,False,True,22,6
24395,2025-10-29,11207,Brooklyn,positive,affordability,False,True,21,3
24396,2025-10-29,11421,Queens,positive,city_groceries,False,True,9,4
24397,2025-10-29,10467,Bronx,neutral,affordability,False,False,26,5
24398,2025-10-29,10471,Bronx,neutral,city_groceries,False,False,19,4
24399,2025-10-29,11436,Queens,positive,economics,False,False,20,3
24400,2025-10-29,10285,Manhattan,positive,economics,True,True,18,3
24401,2025-10-29,10309,Staten Island,positive,city_groceries,False,True,23,6
24402,2025-10-29,11430,Queens,positive,food_deserts,False,True,18,8
24403,2025-10-29,10465,Bronx,neutral,affordability,False,False,11,9
24404,2025-10-29,11209,Brooklyn,positive,affordability,False,False,19,2
24405,2025-10-29,11416,Queens,neutral,affordability,False,True,21,6
24406,2025-10-29,11217,Brooklyn,negative,affordability,False,True,14,4
24407,2025-10-29,11207,Brooklyn,positive,economics,False,False,18,2
24408,2025-10-29,10464,Bronx,positive,city_groceries,False,True,15,4
24409,2025-10-29,10030,Manhattan,negative,affordability,False,True,17,6
24410,2025-10-29,11434,Queens,neutral,affordability,False,True,21,3
24411,2025-10-29,11385,Queens,positive,economics,False,True,22,1
24412,2025-10-29,10453,Bronx,neutral,city_groceries,False,False,20,3
24413,2025-10-29,11429,Queens,neutral,city_groceries,False,True,15,5
24414,2025-10-29,11102,Queens,positive,affordability,False,True,24,2
24415,2025-10-29,10465,Bronx,positive,city_groceries,False,True,22,8
24416,2025-10-29,10310,Staten Island,positive,food_deserts,False,True,23,8
24417,2025-10-29,11232,Brooklyn,neutral,city_groceries,False,True,17,1
24418,2025-10-29,11370,Queens,neutral,city_groceries,False,True,24,2
